timestamp,seq_num,radiation_wm2,state_label,RSSI_dBm,SNR_dB,distance_m,P_LoRa
2026-06-16 17:54:55,151,0.0,LORA,-97.0,8.0,176.8,0.7076
2026-06-16 17:54:59,152,0.0,SWITCHING,-98.0,7.0,176.8,0.6876
2026-06-16 17:55:00,153,0.0,SWITCHING,-101.0,4.0,176.8,0.6276
2026-06-16 17:55:03,154,0.0,LORA,-97.0,8.0,173.3,0.7077
2026-06-16 17:55:08,155,0.0,SWITCHING,-95.0,10.0,173.3,0.7477
2026-06-16 17:55:09,156,0.0,LORA,-94.0,11.0,173.3,0.7577
2026-06-16 17:55:09,157,0.0,SWITCHING,-95.0,10.0,173.3,0.7477
2026-06-16 17:55:11,158,0.0,LORA,-96.0,9.0,173.3,0.7277
2026-06-16 17:55:13,159,0.0,SWITCHING,-97.0,8.0,173.3,0.7077
2026-06-16 17:55:15,160,0.0,LORA,-96.0,9.0,173.3,0.7277
2026-06-16 17:55:19,161,0.0,SWITCHING,-95.0,10.0,171.9,0.7477
2026-06-16 17:55:20,162,0.0,LORA,-96.0,9.0,171.9,0.7277
2026-06-16 17:55:22,163,0.0,SWITCHING,-102.0,3.0,171.9,0.6077
2026-06-16 17:55:24,164,0.0,SWITCHING,-100.0,5.0,171.9,0.6477
2026-06-16 17:55:29,165,0.0,LORA,-89.0,16.0,171.9,0.8077
2026-06-16 17:55:30,166,0.0,LORA,-93.0,12.0,171.9,0.7677
2026-06-16 17:55:32,167,0.0,SWITCHING,-96.0,9.0,171.9,0.7277
2026-06-16 17:55:39,168,0.0,LORA,-88.0,17.0,170.8,0.8177
2026-06-16 17:55:42,169,0.0,LORA,-87.0,18.0,170.8,0.8277
2026-06-16 17:55:44,170,0.0,LORA,-88.0,17.0,170.8,0.8177
2026-06-16 17:55:48,171,0.0,LORA,-89.0,16.0,170.8,0.8077
2026-06-16 17:55:50,172,0.0,LORA,-83.0,20.0,158.4,0.8679
2026-06-16 17:55:53,173,0.0,LORA,-81.0,20.0,158.4,0.8879
2026-06-16 17:55:55,174,0.0,LORA,-83.0,20.0,158.4,0.8679
2026-06-16 17:55:59,175,0.0,LORA,-82.0,20.0,158.4,0.8779
2026-06-16 17:56:01,176,0.0,LORA,-84.0,20.0,158.4,0.8579
2026-06-16 17:56:03,177,0.0,LORA,-83.0,20.0,158.4,0.8679
2026-06-16 17:56:09,178,0.0,LORA,-84.0,20.0,140.7,0.8581
2026-06-16 17:56:15,179,0.0,LORA,-81.0,20.0,140.7,0.8881
2026-06-16 17:56:15,180,0.0,LORA,-81.0,20.0,140.7,0.8881
2026-06-16 17:56:17,181,0.0,SWITCHING,-102.0,1.0,140.7,0.5881
2026-06-16 17:56:20,182,0.0,LORA,-82.0,20.0,140.7,0.8781
2026-06-16 17:56:23,183,0.0,LORA,-83.0,20.0,123.0,0.8684
2026-06-16 17:56:25,184,0.0,LORA,-82.0,20.0,123.0,0.8784
2026-06-16 17:56:28,185,0.0,LORA,-85.0,18.0,123.0,0.8484
2026-06-16 17:56:31,186,0.0,LORA,-85.0,18.0,123.0,0.8484
2026-06-16 17:56:33,187,0.0,LORA,-79.0,20.0,123.0,0.9084
2026-06-16 17:56:35,188,0.0,LORA,-78.0,20.0,123.0,0.9184
2026-06-16 17:56:37,189,0.0,LORA,-80.0,20.0,123.0,0.8984
2026-06-16 17:56:39,190,0.0,LORA,-86.0,17.0,102.7,0.8386
2026-06-16 17:56:41,191,0.0,LORA,-83.0,20.0,102.7,0.8686
2026-06-16 17:56:43,192,0.0,LORA,-90.0,14.0,102.7,0.7986
2026-06-16 17:56:45,193,0.0,LORA,-83.0,20.0,102.7,0.8686
2026-06-16 17:56:48,194,0.0,LORA,-86.0,18.0,102.7,0.8386
2026-06-16 17:56:49,195,0.0,LORA,-86.0,18.0,102.7,0.8386
2026-06-16 17:56:49,196,0.0,SWITCHING,-97.0,7.0,102.7,0.6986
2026-06-16 17:56:53,197,0.0,LORA,-83.0,20.0,102.7,0.8686
2026-06-16 17:56:55,198,0.0,LORA,-82.0,20.0,81.7,0.8789
2026-06-16 17:56:57,199,0.0,LORA,-81.0,20.0,81.7,0.8889
2026-06-16 17:57:01,200,0.0,LORA,-79.0,20.0,81.7,0.9089
2026-06-16 17:57:03,201,0.0,LORA,-77.0,20.0,81.7,0.9289
2026-06-16 17:57:05,202,0.0,LORA,-77.0,20.0,81.7,0.9289
2026-06-16 17:57:09,203,0.0,LORA,-79.0,20.0,61.5,0.9092
2026-06-16 17:57:13,204,0.0,LORA,-84.0,19.0,61.5,0.8592
2026-06-16 17:57:17,205,0.0,LORA,-78.0,20.0,61.5,0.9192
2026-06-16 17:57:19,206,0.0,LORA,-74.0,20.0,61.5,0.9592
2026-06-16 17:57:22,207,0.0,LORA,-73.0,20.0,61.5,0.9692
2026-06-16 17:58:03,208,0.0,LORA,-43.0,20.0,4.0,0.9999
2026-06-16 17:58:04,209,0.0,LORA,-72.0,20.0,40.5,0.9795
2026-06-16 17:58:05,210,0.0,LORA,-69.0,20.0,40.5,0.9995
2026-06-16 17:58:05,211,0.0,SWITCHING,-102.0,1.0,20.3,0.5897
2026-06-16 17:58:05,212,0.0,LORA,-75.0,20.0,20.3,0.9497
2026-06-16 17:58:05,213,0.0,LORA,-67.0,20.0,20.3,0.9997
2026-06-16 17:58:05,214,0.0,LORA,-63.0,20.0,20.3,0.9997
2026-06-16 17:58:05,215,0.0,LORA,-59.0,20.0,20.3,0.9997
2026-06-16 17:58:05,216,0.0,LORA,-58.0,20.0,20.3,0.9997
2026-06-16 17:58:05,217,0.0,LORA,-61.0,20.0,20.3,0.9997
2026-06-16 17:58:05,218,0.0,LORA,-63.0,20.0,20.3,0.9997
2026-06-16 17:58:05,219,0.0,LORA,-47.0,20.0,4.0,0.9999
2026-06-16 17:58:05,220,0.0,LORA,-68.0,20.0,4.0,0.9999
2026-06-16 17:58:05,221,0.0,LORA,-54.0,20.0,4.0,0.9999
2026-06-16 17:58:05,222,0.0,LORA,-47.0,20.0,4.0,0.9999
2026-06-16 17:58:06,223,0.0,LORA,-54.0,20.0,4.0,0.9999
2026-06-16 17:58:09,224,0.0,LORA,-45.0,20.0,4.0,0.9999
2026-06-16 17:58:12,225,0.0,SWITCHING,-103.0,0.0,4.0,0.5699
2026-06-16 17:58:13,226,0.0,LORA,-45.0,20.0,6.5,0.9999
2026-06-16 17:58:15,227,0.0,LORA,-44.0,20.0,6.5,0.9999
2026-06-16 17:58:17,228,0.0,LORA,-43.0,20.0,6.5,0.9999
2026-06-16 17:58:20,229,0.0,LORA,-49.0,20.0,6.5,0.9999
2026-06-16 17:58:21,230,0.0,LORA,-45.0,20.0,6.5,0.9999
2026-06-16 17:58:26,231,0.0,LORA,-47.0,20.0,6.5,0.9999
2026-06-16 17:58:29,232,0.0,LORA,-44.0,20.0,5.8,0.9999
2026-06-16 17:58:31,233,0.0,LORA,-47.0,20.0,5.8,0.9999
2026-06-16 17:58:33,234,0.0,LORA,-47.0,20.0,5.8,0.9999
2026-06-16 17:58:35,235,0.0,LORA,-48.0,20.0,5.8,0.9999
2026-06-16 17:58:38,236,0.0,LORA,-47.0,20.0,5.8,0.9999
2026-06-24 12:15:13,1,98.0,LORA,-39.0,20.0,32.9,0.9996
2026-06-24 12:15:15,2,80.0,LORA,-38.0,20.0,34.2,0.9995
2026-06-24 12:15:19,3,80.0,LORA,-39.0,20.0,34.2,0.9995
2026-06-24 12:15:21,4,80.0,LORA,-39.0,20.0,34.2,0.9995
2026-06-24 12:15:23,5,80.0,LORA,-37.0,20.0,34.2,0.9995
2026-06-24 12:15:25,6,80.0,LORA,-39.0,20.0,34.2,0.9995
2026-06-24 12:15:29,7,80.0,LORA,-47.0,20.0,34.2,0.9995
2026-06-24 12:15:31,8,80.0,LORA,-40.0,20.0,33.3,0.9996
2026-06-24 12:15:33,9,80.0,LORA,-42.0,20.0,33.3,0.9996
2026-06-24 12:15:35,10,80.0,LORA,-39.0,20.0,33.3,0.9996
2026-06-24 12:20:10,1,95.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:20:11,2,95.0,LORA,-21.0,20.0,46.4,0.9994
2026-06-24 12:20:11,3,95.0,LORA,-30.0,20.0,46.4,0.9994
2026-06-24 12:20:11,4,95.0,LORA,-20.0,20.0,46.4,0.9994
2026-06-24 12:20:11,5,95.0,LORA,-20.0,20.0,46.4,0.9994
2026-06-24 12:20:14,6,95.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:20:16,7,95.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:20:18,8,95.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:20:20,9,95.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:20:22,10,95.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:20:24,11,95.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:20:26,12,91.0,LORA,-20.0,20.0,38.1,0.9995
2026-06-24 12:20:28,13,91.0,LORA,-20.0,20.0,38.1,0.9995
2026-06-24 12:20:32,14,91.0,LORA,-20.0,20.0,38.1,0.9995
2026-06-24 12:20:34,15,91.0,LORA,-20.0,20.0,38.1,0.9995
2026-06-24 12:20:36,16,91.0,LORA,-20.0,20.0,38.1,0.9995
2026-06-24 12:20:54,17,49.0,LORA,-21.0,20.0,36.3,0.9995
2026-06-24 12:20:55,18,49.0,LORA,-21.0,20.0,36.3,0.9995
2026-06-24 12:20:55,19,49.0,LORA,-20.0,20.0,36.3,0.9995
2026-06-24 12:20:55,20,49.0,LORA,-20.0,20.0,36.3,0.9995
2026-06-24 12:20:56,21,49.0,LORA,-20.0,20.0,36.3,0.9995
2026-06-24 12:20:56,22,49.0,LORA,-20.0,20.0,36.3,0.9995
2026-06-24 12:20:56,23,49.0,LORA,-20.0,20.0,36.3,0.9995
2026-06-24 12:20:56,24,49.0,LORA,-20.0,20.0,36.3,0.9995
2026-06-24 12:20:56,25,49.0,LORA,-20.0,20.0,36.3,0.9995
2026-06-24 12:20:58,26,49.0,LORA,-22.0,20.0,34.9,0.9995
2026-06-24 12:21:01,27,49.0,LORA,-23.0,20.0,34.9,0.9995
2026-06-24 12:21:03,28,49.0,LORA,-21.0,20.0,34.9,0.9995
2026-06-24 12:21:05,29,49.0,LORA,-22.0,20.0,34.9,0.9995
2026-06-24 12:21:07,30,49.0,LORA,-20.0,20.0,34.9,0.9995
2026-06-24 12:21:11,31,49.0,LORA,-25.0,20.0,34.9,0.9995
2026-06-24 12:21:13,32,42.0,LORA,-24.0,20.0,36.4,0.9995
2026-06-24 12:21:15,33,42.0,LORA,-23.0,20.0,36.4,0.9995
2026-06-24 12:21:19,34,42.0,LORA,-25.0,20.0,36.4,0.9995
2026-06-24 12:21:21,35,42.0,LORA,-20.0,20.0,36.4,0.9995
2026-06-24 12:21:23,36,42.0,LORA,-20.0,20.0,36.4,0.9995
2026-06-24 12:21:25,37,42.0,LORA,-20.0,20.0,36.4,0.9995
2026-06-24 12:21:27,38,42.0,LORA,-20.0,20.0,36.4,0.9995
2026-06-24 12:21:29,39,42.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:21:33,40,42.0,LORA,-20.0,20.0,37.9,0.9995
2026-06-24 12:22:15,41,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:17,42,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:19,43,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:21,44,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:23,45,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:25,46,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:27,47,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:29,48,56.0,LORA,-20.0,20.0,39.4,0.9995
2026-06-24 12:22:31,49,56.0,LORA,-20.0,20.0,39.5,0.9995
2026-06-24 12:22:35,50,58.0,LORA,-20.0,20.0,39.5,0.9995
2026-06-24 12:22:39,51,58.0,LORA,-32.0,20.0,39.5,0.9995
2026-06-24 12:22:43,52,58.0,LORA,-33.0,20.0,39.5,0.9995
2026-06-24 12:22:45,53,58.0,LORA,-33.0,20.0,39.5,0.9995
2026-06-24 12:22:47,54,58.0,LORA,-50.0,20.0,39.6,0.9995
2026-06-24 12:22:51,55,58.0,LORA,-30.0,20.0,39.6,0.9995
2026-06-24 12:22:53,56,58.0,LORA,-24.0,20.0,39.6,0.9995
2026-06-24 12:22:55,57,58.0,LORA,-26.0,20.0,39.6,0.9995
2026-06-24 12:22:58,58,58.0,LORA,-25.0,20.0,39.6,0.9995
2026-06-24 12:23:02,59,58.0,LORA,-23.0,20.0,39.6,0.9995
2026-06-24 12:23:03,60,91.0,LORA,-22.0,20.0,39.6,0.9995
2026-06-24 12:23:05,61,91.0,LORA,-29.0,20.0,39.6,0.9995
2026-06-24 12:23:08,62,91.0,LORA,-20.0,20.0,39.6,0.9995
2026-06-24 12:23:12,63,91.0,LORA,-21.0,20.0,39.6,0.9995
2026-06-24 12:23:16,64,91.0,LORA,-26.0,20.0,39.6,0.9995
2026-06-24 12:23:18,65,91.0,LORA,-25.0,20.0,39.6,0.9995
2026-06-24 12:23:22,66,91.0,LORA,-25.0,20.0,41.1,0.9995
2026-06-24 12:23:25,67,91.0,LORA,-26.0,20.0,41.1,0.9995
2026-06-24 12:23:28,68,91.0,LORA,-27.0,20.0,41.1,0.9995
2026-06-24 12:23:32,69,91.0,LORA,-26.0,20.0,41.1,0.9995
2026-06-24 12:23:36,70,93.0,LORA,-34.0,20.0,40.2,0.9995
2026-06-24 12:23:38,71,93.0,LORA,-27.0,20.0,40.2,0.9995
2026-06-24 12:23:41,72,93.0,LORA,-27.0,20.0,40.2,0.9995
2026-06-24 12:23:44,73,93.0,LORA,-26.0,20.0,40.2,0.9995
2026-06-24 12:23:46,74,93.0,LORA,-26.0,20.0,40.2,0.9995
2026-06-24 12:23:48,75,93.0,LORA,-26.0,20.0,40.2,0.9995
2026-06-24 12:23:50,76,93.0,LORA,-29.0,20.0,40.2,0.9995
2026-06-24 12:23:52,77,93.0,LORA,-24.0,20.0,40.3,0.9995
2026-06-24 12:23:55,78,93.0,SWITCHING,-103.0,2.0,40.3,0.5895
2026-06-24 12:23:56,79,93.0,LORA,-24.0,20.0,40.3,0.9995
2026-06-24 12:23:58,80,93.0,LORA,-24.0,20.0,40.3,0.9995
2026-06-24 12:24:00,81,93.0,LORA,-25.0,20.0,40.3,0.9995
2026-06-24 12:24:02,82,93.0,LORA,-24.0,20.0,40.3,0.9995
2026-06-24 12:24:04,83,93.0,LORA,-25.0,20.0,40.3,0.9995
2026-06-24 12:24:08,84,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:10,85,87.0,LORA,-27.0,20.0,40.1,0.9995
2026-06-24 12:24:14,86,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:16,87,87.0,LORA,-27.0,20.0,40.1,0.9995
2026-06-24 12:24:23,88,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:23,89,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:23,90,87.0,LORA,-26.0,20.0,40.1,0.9995
2026-06-24 12:24:23,91,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:23,92,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:23,93,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:23,94,87.0,LORA,-25.0,20.0,40.1,0.9995
2026-06-24 12:24:26,95,87.0,LORA,-24.0,20.0,39.8,0.9995
2026-06-24 12:24:28,96,87.0,LORA,-26.0,20.0,39.8,0.9995
2026-06-24 12:24:30,97,87.0,LORA,-26.0,20.0,39.8,0.9995
2026-06-24 12:24:32,98,87.0,LORA,-25.0,20.0,39.8,0.9995
2026-06-24 12:24:34,99,87.0,LORA,-28.0,20.0,39.8,0.9995
2026-06-24 12:24:36,100,87.0,LORA,-20.0,20.0,39.8,0.9995
2026-06-24 12:24:38,101,87.0,LORA,-20.0,20.0,40.1,0.9995
2026-06-24 12:24:40,102,236.0,LORA,-20.0,20.0,40.1,0.9995
2026-06-24 12:24:43,103,236.0,LORA,-20.0,20.0,40.1,0.9995
2026-06-24 12:24:46,104,236.0,LORA,-20.0,20.0,40.1,0.9995
2026-06-24 12:24:46,105,236.0,LORA,-20.0,20.0,40.1,0.9995
2026-06-24 12:24:51,106,236.0,LORA,-20.0,20.0,40.1,0.9995
2026-06-24 12:24:53,107,236.0,LORA,-21.0,20.0,40.1,0.9995
2026-06-24 12:24:55,108,236.0,LORA,-20.0,20.0,41.0,0.9995
2026-06-24 12:24:57,109,236.0,LORA,-27.0,20.0,41.0,0.9995
2026-06-24 12:24:59,110,236.0,LORA,-32.0,20.0,41.0,0.9995
2026-06-24 12:25:03,111,236.0,LORA,-34.0,20.0,41.0,0.9995
2026-06-24 12:25:05,112,236.0,LORA,-31.0,20.0,41.0,0.9995
2026-06-24 12:25:09,113,236.0,LORA,-32.0,20.0,41.0,0.9995
2026-06-24 12:25:11,114,236.0,LORA,-40.0,20.0,40.4,0.9995
2026-06-24 12:25:13,115,231.0,LORA,-35.0,20.0,40.4,0.9995
2026-06-24 12:25:17,116,231.0,LORA,-27.0,20.0,40.4,0.9995
2026-06-24 12:25:20,117,231.0,LORA,-35.0,20.0,40.4,0.9995
2026-06-24 12:25:23,118,231.0,LORA,-56.0,20.0,40.4,0.9995
2026-06-24 12:25:26,119,231.0,LORA,-46.0,20.0,40.4,0.9995
2026-06-24 12:25:27,120,231.0,LORA,-42.0,20.0,41.1,0.9995
2026-06-24 12:25:29,121,231.0,LORA,-49.0,20.0,41.1,0.9995
2026-06-24 12:25:31,122,231.0,LORA,-40.0,20.0,41.1,0.9995
2026-06-24 12:25:35,123,231.0,LORA,-41.0,20.0,41.1,0.9995
2026-06-24 12:25:37,124,231.0,LORA,-42.0,20.0,41.1,0.9995
2026-06-24 12:25:41,125,231.0,LORA,-50.0,20.0,41.1,0.9995
2026-06-24 12:25:48,126,231.0,LORA,-37.0,20.0,41.1,0.9995
2026-06-24 12:25:48,127,231.0,LORA,-37.0,20.0,41.1,0.9995
2026-06-24 12:25:48,128,231.0,LORA,-38.0,20.0,40.7,0.9995
2026-06-24 12:25:48,129,231.0,LORA,-37.0,20.0,41.1,0.9995
2026-06-24 12:25:48,130,231.0,LORA,-37.0,20.0,41.1,0.9995
2026-06-24 12:25:48,131,248.0,LORA,-36.0,20.0,40.7,0.9995
2026-06-24 12:25:48,132,231.0,LORA,-37.0,20.0,41.1,0.9995
2026-06-24 12:25:48,133,231.0,LORA,-37.0,20.0,41.1,0.9995
2026-06-24 12:25:48,134,248.0,LORA,-37.0,20.0,40.7,0.9995
2026-06-24 12:25:48,135,231.0,LORA,-37.0,20.0,41.1,0.9995
2026-06-24 12:25:48,136,248.0,LORA,-37.0,20.0,40.7,0.9995
2026-06-24 12:25:51,137,248.0,LORA,-34.0,20.0,40.7,0.9995
2026-06-24 12:25:54,138,248.0,LORA,-46.0,20.0,40.7,0.9995
2026-06-24 12:25:55,139,248.0,LORA,-54.0,20.0,40.7,0.9995
2026-06-24 12:25:58,140,248.0,LORA,-72.0,20.0,40.7,0.9795
2026-06-24 12:25:59,141,248.0,LORA,-60.0,20.0,56.8,0.9992
2026-06-24 12:26:03,142,248.0,LORA,-77.0,20.0,56.8,0.9292
2026-06-24 12:26:04,143,248.0,LORA,-75.0,20.0,56.8,0.9492
2026-06-24 12:26:08,144,248.0,LORA,-73.0,20.0,56.8,0.9692
2026-06-24 12:26:09,145,248.0,LORA,-76.0,20.0,56.8,0.9392
2026-06-24 12:26:11,146,248.0,LORA,-74.0,20.0,56.8,0.9592
2026-06-24 12:26:13,147,248.0,LORA,-85.0,19.0,56.8,0.8492
2026-06-24 12:26:17,148,184.0,LORA,-83.0,20.0,164.9,0.8678
2026-06-24 12:26:19,149,184.0,LORA,-89.0,15.0,164.9,0.8078
2026-06-24 12:26:21,150,184.0,SWITCHING,-95.0,9.0,164.9,0.7378
2026-06-24 12:26:23,151,184.0,LORA,-90.0,14.0,164.9,0.7978
2026-06-24 12:26:25,152,184.0,LORA,-94.0,20.0,164.9,0.7578
2026-06-24 12:26:27,153,184.0,LORA,-91.0,20.0,164.9,0.7878
2026-06-24 12:26:31,154,184.0,SWITCHING,-101.0,20.0,294.1,0.6861
2026-06-24 12:26:33,155,184.0,LORA,-98.0,20.0,294.1,0.7161
2026-06-24 12:26:35,156,184.0,SWITCHING,-101.0,20.0,294.1,0.6861
2026-06-24 12:26:41,157,184.0,LORA,-95.0,20.0,294.1,0.7461
2026-06-24 12:26:43,158,184.0,SWITCHING,-99.0,20.0,294.1,0.7061
2026-06-24 12:26:45,159,184.0,LORA,-98.0,20.0,294.1,0.7161
2026-06-24 12:26:47,160,355.0,SWITCHING,-101.0,20.0,434.6,0.6842
2026-06-24 12:26:51,161,355.0,SWITCHING,-100.0,20.0,434.6,0.6942
2026-06-24 12:26:53,162,355.0,SWITCHING,-100.0,20.0,434.6,0.6942
2026-06-24 12:26:55,163,355.0,SWITCHING,-101.0,-19.0,434.6,0.3942
2026-06-24 12:26:57,164,355.0,SWITCHING,-102.0,-20.0,434.6,0.3742
2026-06-24 12:27:02,165,355.0,SWITCHING,-103.0,-20.0,434.6,0.3642
2026-06-24 12:27:04,166,355.0,SWITCHING,-101.0,-19.0,540.8,0.3928
2026-06-24 12:27:06,167,355.0,SWITCHING,-102.0,-20.0,540.8,0.3728
2026-06-24 12:27:08,168,355.0,SWITCHING,-102.0,-20.0,540.8,0.3728
2026-06-24 12:27:12,169,355.0,SWITCHING,-103.0,-20.0,540.8,0.3628
2026-06-24 12:27:14,170,355.0,SWITCHING,-100.0,-18.0,540.8,0.4128
2026-06-24 12:27:16,171,355.0,SWITCHING,-103.0,-20.0,540.8,0.3628
2026-06-24 12:27:20,172,579.0,SWITCHING,-104.0,-20.0,661.8,0.3512
2026-06-24 12:27:22,173,579.0,SWITCHING,-102.0,-20.0,661.8,0.3712
2026-06-24 12:27:24,174,579.0,SWITCHING,-102.0,-20.0,661.8,0.3712
2026-06-24 12:27:27,175,579.0,SWITCHING,-102.0,2.0,661.8,0.5912
2026-06-24 12:27:30,176,579.0,SWITCHING,-102.0,2.0,661.8,0.5912
2026-06-24 12:27:32,177,57.0,SWITCHING,-103.0,1.0,661.8,0.5712
2026-06-24 12:27:34,178,579.0,SWITCHING,-104.0,0.0,661.8,0.5512
2026-06-24 12:27:36,179,579.0,SWITCHING,-103.0,1.0,823.1,0.569
2026-06-24 12:27:38,180,579.0,SWITCHING,-99.0,5.0,823.1,0.649
2026-06-24 12:27:42,181,579.0,SWITCHING,-103.0,1.0,823.1,0.569
2026-06-24 12:28:06,182,290.0,SWITCHING,-103.0,0.0,995.0,0.5567
2026-06-24 12:37:43,183,90.0,LORA,-33.0,20.0,44.6,0.9994
2026-06-24 12:37:45,184,90.0,LORA,-37.0,20.0,44.6,0.9994
2026-06-24 12:37:47,185,90.0,LORA,-34.0,20.0,44.6,0.9994
2026-06-24 12:37:51,186,90.0,LORA,-37.0,20.0,44.6,0.9994
2026-06-24 12:37:53,187,90.0,LORA,-35.0,20.0,44.6,0.9994
2026-06-24 12:37:55,188,90.0,LORA,-37.0,20.0,44.6,0.9994
2026-06-24 12:37:57,189,90.0,LORA,-36.0,20.0,44.6,0.9994
2026-06-24 12:37:59,190,90.0,LORA,-36.0,20.0,39.7,0.9995
